pedido_id,data_pedido,cliente_id,regiao,canal,categoria,produto,quantidade,preco_unitario,desconto_pct,custo_unitario,receita_bruta,receita_liquida,custo_total,lucro,margem_pct,mes
PED-01131,2025-11-14,CLI-0041,Norte,Site,Escritorio,Cadeira,2,899.9,0.05,510.0,1799.8,1709.81,1020.0,689.81,40.34424877617981,2025-11
PED-00395,2025-11-15,CLI-0125,Sudeste,Marketplace,Escritorio,Cadeira,1,899.9,0.05,510.0,899.9,854.905,510.0,344.905,40.34424877617981,2025-11
PED-00892,2025-11-15,CLI-0320,Nordeste,Site,Esporte,Kit Faixas,2,69.9,0.0,25.0,139.8,139.8,50.0,89.80000000000001,64.2346208869814,2025-11
PED-00245,2025-11-16,CLI-0349,Sudeste,Site,Esporte,Kit Faixas,1,69.9,0.0,25.0,69.9,69.9,25.0,44.900000000000006,64.2346208869814,2025-11
PED-01332,2025-11-16,CLI-0475,Sudeste,Marketplace,Eletronicos,Teclado,4,189.9,0.0,91.0,759.6,759.6,364.0,395.6,52.08004212743549,2025-11
PED-00533,2025-11-17,CLI-0316,Sul,Site,Eletronicos,Fone Bluetooth,4,149.9,0.05,72.0,599.6,569.62,288.0,281.62,49.439977528878906,2025-11
PED-00558,2025-11-17,CLI-0040,Sudeste,Loja fisica,Casa,Organizador,1,59.9,0.05,22.0,59.9,56.904999999999994,22.0,34.904999999999994,61.339073895088305,2025-11
PED-00645,2025-11-17,CLI-0031,Norte,Marketplace,Casa,Luminaria,1,89.9,0.05,39.0,89.9,85.405,39.0,46.405,54.33522627480827,2025-11
PED-01056,2025-11-17,CLI-0321,Nordeste,Marketplace,Casa,Cafeteira,1,249.9,0.0,130.0,249.9,249.9,130.0,119.9,47.979191676670666,2025-11
PED-00006,2025-11-18,CLI-0317,Sul,Site,Eletronicos,Webcam HD,1,229.9,0.0,118.0,229.9,229.9,118.0,111.9,48.67333623314485,2025-11
PED-00081,2025-11-18,CLI-0125,Nordeste,Marketplace,Esporte,Kit Faixas,1,69.9,0.05,25.0,69.9,66.405,25.0,41.405,62.352232512612005,2025-11
PED-00235,2025-11-18,CLI-0280,Nordeste,Loja fisica,Esporte,Kit Faixas,2,69.9,0.0,25.0,139.8,139.8,50.0,89.80000000000001,64.2346208869814,2025-11
PED-00446,2025-11-18,CLI-0076,Sul,Site,Esporte,Garrafa Termica,5,79.9,0.0,29.0,399.5,399.5,145.0,254.5,63.7046307884856,2025-11
PED-01009,2025-11-18,CLI-0341,Sudeste,Marketplace,Casa,Organizador,5,59.9,0.05,22.0,299.5,284.525,110.0,174.52499999999998,61.339073895088305,2025-11
PED-00614,2025-11-19,CLI-0050,Sudeste,Site,Eletronicos,Fone Bluetooth,3,149.9,0.0,72.0,449.70000000000005,449.70000000000005,216.0,233.70000000000005,51.967978652434965,2025-11
PED-00705,2025-11-19,CLI-0026,Nordeste,Site,Esporte,Kit Faixas,1,69.9,0.0,25.0,69.9,69.9,25.0,44.900000000000006,64.2346208869814,2025-11
PED-00993,2025-11-19,CLI-0061,Sul,Loja fisica,Eletronicos,Teclado,1,189.9,0.0,91.0,189.9,189.9,91.0,98.9,52.08004212743549,2025-11
PED-01205,2025-11-19,CLI-0376,Nordeste,Marketplace,Esporte,Kit Faixas,1,69.9,0.0,25.0,69.9,69.9,25.0,44.900000000000006,64.2346208869814,2025-11
PED-01474,2025-11-19,CLI-0090,Nordeste,Marketplace,Escritorio,Suporte Notebook,3,119.9,0.0,48.0,359.70000000000005,359.70000000000005,144.0,215.70000000000005,59.96663886572144,2025-11
PED-00125,2025-11-20,CLI-0351,Sul,Loja fisica,Esporte,Kit Faixas,1,69.9,0.0,25.0,69.9,69.9,25.0,44.900000000000006,64.2346208869814,2025-11
PED-00180,2025-11-20,CLI-0156,Sudeste,Marketplace,Escritorio,Cadeira,1,899.9,0.0,510.0,899.9,899.9,510.0,389.9,43.327036337370814,2025-11
PED-00618,2025-11-20,CLI-0314,Sudeste,Loja fisica,Casa,Organizador,3,59.9,0.0,22.0,179.7,179.7,66.0,113.69999999999999,63.272120200333895,2025-11
PED-00797,2025-11-20,CLI-0225,Sudeste,Site,Eletronicos,Teclado,2,189.9,0.0,91.0,379.8,379.8,182.0,197.8,52.08004212743549,2025-11
PED-01349,2025-11-20,CLI-0311,Sul,Site,Escritorio,Cadeira,4,899.9,0.05,510.0,3599.6,3419.62,2040.0,1379.62,40.34424877617981,2025-11
PED-01357,2025-11-20,CLI-0420,Norte,Site,Esporte,Tapete Yoga,1,109.9,0.0,44.0,109.9,109.9,44.0,65.9,59.96360327570519,2025-11
PED-00165,2025-11-21,CLI-0016,Nordeste,Marketplace,Casa,Organizador,2,59.9,0.0,22.0,119.8,119.8,44.0,75.8,63.272120200333895,2025-11
PED-00176,2025-11-21,CLI-0059,Sudeste,Site,Casa,Luminaria,3,89.9,0.0,39.0,269.70000000000005,269.70000000000005,117.0,152.70000000000005,56.61846496106786,2025-11
PED-01217,2025-11-21,CLI-0041,Norte,Site,Escritorio,Suporte Notebook,3,119.9,0.1,48.0,359.70000000000005,323.7300000000001,144.0,179.73000000000008,55.51848762857938,2025-11
PED-01348,2025-11-21,CLI-0466,Sudeste,Site,Casa,Organizador,1,59.9,0.1,22.0,59.9,53.91,22.0,31.909999999999997,59.19124466703766,2025-11
PED-00134,2025-11-22,CLI-0098,Sudeste,Marketplace,Escritorio,Cadeira,2,899.9,0.0,510.0,1799.8,1799.8,1020.0,779.8,43.327036337370814,2025-11
PED-00349,2025-11-22,CLI-0276,Sudeste,Marketplace,Casa,Organizador,1,59.9,0.0,22.0,59.9,59.9,22.0,37.9,63.272120200333895,2025-11
PED-00364,2025-11-22,CLI-0341,Sudeste,Loja fisica,Eletronicos,Teclado,1,189.9,0.15,91.0,189.9,161.415,91.0,70.41499999999999,43.62357897345352,2025-11
PED-01280,2025-11-22,CLI-0171,Nordeste,Loja fisica,Esporte,Tapete Yoga,2,109.9,0.0,44.0,219.8,219.8,88.0,131.8,59.96360327570519,2025-11
PED-01423,2025-11-22,CLI-0012,Nordeste,Loja fisica,Esporte,Kit Faixas,2,69.9,0.0,25.0,139.8,139.8,50.0,89.80000000000001,64.2346208869814,2025-11
PED-00311,2025-11-23,CLI-0005,Sudeste,Site,Esporte,Tapete Yoga,1,109.9,0.0,44.0,109.9,109.9,44.0,65.9,59.96360327570519,2025-11
PED-00379,2025-11-23,CLI-0305,Norte,Loja fisica,Casa,Luminaria,1,89.9,0.0,39.0,89.9,89.9,39.0,50.900000000000006,56.61846496106786,2025-11
PED-00776,2025-11-23,CLI-0086,Nordeste,Marketplace,Esporte,Tapete Yoga,1,109.9,0.0,44.0,109.9,109.9,44.0,65.9,59.96360327570519,2025-11
PED-01165,2025-11-23,CLI-0417,Nordeste,Marketplace,Esporte,Kit Faixas,1,69.9,0.0,25.0,69.9,69.9,25.0,44.900000000000006,64.2346208869814,2025-11
PED-00173,2025-11-24,CLI-0214,Nordeste,Site,Escritorio,Mochila,1,219.9,0.0,102.0,219.9,219.9,102.0,117.9,53.61527967257844,2025-11
PED-00425,2025-11-24,CLI-0250,Sudeste,Site,Casa,Cafeteira,2,249.9,0.0,130.0,499.8,499.8,260.0,239.8,47.979191676670666,2025-11
PED-01069,2025-11-24,CLI-0466,Nordeste,Site,Eletronicos,Webcam HD,1,229.9,0.15,118.0,229.9,195.415,118.0,77.41499999999999,39.61568968605276,2025-11
PED-01214,2025-11-24,CLI-0190,Sudeste,Site,Casa,Luminaria,2,89.9,0.0,39.0,179.8,179.8,78.0,101.80000000000001,56.61846496106786,2025-11
PED-01397,2025-11-24,CLI-0011,Nordeste,Site,Esporte,Garrafa Termica,1,79.9,0.0,29.0,79.9,79.9,29.0,50.900000000000006,63.7046307884856,2025-11
PED-00302,2025-11-25,CLI-0379,Sudeste,Site,Escritorio,Suporte Notebook,3,119.9,0.0,48.0,359.70000000000005,359.70000000000005,144.0,215.70000000000005,59.96663886572144,2025-11
PED-00537,2025-11-25,CLI-0315,Sul,Site,Eletronicos,Fone Bluetooth,2,149.9,0.0,72.0,299.8,299.8,144.0,155.8,51.96797865243495,2025-11
PED-00932,2025-11-25,CLI-0070,Norte,Site,Eletronicos,Teclado,2,189.9,0.05,91.0,379.8,360.81,182.0,178.81,49.557939081511044,2025-11
PED-01145,2025-11-25,CLI-0302,Norte,Loja fisica,Esporte,Kit Faixas,1,69.9,0.0,25.0,69.9,69.9,25.0,44.900000000000006,64.2346208869814,2025-11
PED-01440,2025-11-25,CLI-0271,Sudeste,Loja fisica,Eletronicos,Webcam HD,1,229.9,0.05,118.0,229.9,218.405,118.0,100.405,45.97193287699458,2025-11
PED-00210,2025-11-26,CLI-0090,Sul,Marketplace,Casa,Cafeteira,1,249.9,0.0,130.0,249.9,249.9,130.0,119.9,47.979191676670666,2025-11
PED-00291,2025-11-26,CLI-0344,Centro-Oeste,Marketplace,Esporte,Kit Faixas,2,69.9,0.15,25.0,139.8,118.83000000000001,50.0,68.83000000000001,57.92308339644872,2025-11
PED-00506,2025-11-26,CLI-0194,Centro-Oeste,Site,Escritorio,Suporte Notebook,1,119.9,0.0,48.0,119.9,119.9,48.0,71.9,59.966638865721436,2025-11
PED-01090,2025-11-26,CLI-0041,Sudeste,Loja fisica,Eletronicos,Webcam HD,3,229.9,0.0,118.0,689.7,689.7,354.0,335.70000000000005,48.67333623314485,2025-11
PED-01338,2025-11-26,CLI-0202,Sul,Loja fisica,Casa,Organizador,5,59.9,0.0,22.0,299.5,299.5,110.0,189.5,63.272120200333895,2025-11
PED-01365,2025-11-26,CLI-0402,Sul,Loja fisica,Esporte,Garrafa Termica,2,79.9,0.0,29.0,159.8,159.8,58.0,101.80000000000001,63.7046307884856,2025-11
PED-00409,2025-11-27,CLI-0228,Sudeste,Site,Escritorio,Cadeira,1,899.9,0.0,510.0,899.9,899.9,510.0,389.9,43.327036337370814,2025-11
PED-00983,2025-11-27,CLI-0178,Sudeste,Site,Esporte,Tapete Yoga,1,109.9,0.05,44.0,109.9,104.405,44.0,60.405,57.8564245007423,2025-11
PED-01023,2025-11-27,CLI-0046,Sul,Marketplace,Eletronicos,Teclado,4,189.9,0.05,91.0,759.6,721.62,364.0,357.62,49.557939081511044,2025-11
PED-01083,2025-11-27,CLI-0385,Sudeste,Marketplace,Eletronicos,Fone Bluetooth,2,149.9,0.05,72.0,299.8,284.81,144.0,140.81,49.439977528878906,2025-11
PED-01289,2025-11-27,CLI-0356,Norte,Site,Escritorio,Suporte Notebook,1,119.9,0.0,48.0,119.9,119.9,48.0,71.9,59.966638865721436,2025-11
PED-00548,2025-11-28,CLI-0192,Sul,Site,Escritorio,Mochila,1,219.9,0.05,102.0,219.9,208.905,102.0,106.905,51.17397860271416,2025-11
PED-00374,2025-11-29,CLI-0085,Sudeste,Marketplace,Casa,Cafeteira,2,249.9,0.0,130.0,499.8,499.8,260.0,239.8,47.979191676670666,2025-11
PED-00686,2025-11-29,CLI-0198,Nordeste,Site,Escritorio,Cadeira,1,899.9,0.1,510.0,899.9,809.91,510.0,299.90999999999997,37.03004037485647,2025-11
PED-00709,2025-11-29,CLI-0465,Sudeste,Site,Casa,Luminaria,1,89.9,0.0,39.0,89.9,89.9,39.0,50.900000000000006,56.61846496106786,2025-11
PED-00976,2025-11-29,CLI-0124,Sudeste,Marketplace,Casa,Cafeteira,1,249.9,0.05,130.0,249.9,237.405,130.0,107.405,45.24125439649544,2025-11
PED-01043,2025-11-29,CLI-0334,Norte,Site,Esporte,Tapete Yoga,2,109.9,0.05,44.0,219.8,208.81,88.0,120.81,57.8564245007423,2025-11
PED-01052,2025-11-29,CLI-0027,Sul,Site,Esporte,Garrafa Termica,4,79.9,0.05,29.0,319.6,303.62,116.0,187.62,61.7943481984059,2025-11
PED-00077,2025-11-30,CLI-0021,Sudeste,Loja fisica,Eletronicos,Webcam HD,1,229.9,0.0,118.0,229.9,229.9,118.0,111.9,48.67333623314485,2025-11
PED-00121,2025-11-30,CLI-0078,Sudeste,Site,Esporte,Tapete Yoga,5,109.9,0.1,44.0,549.5,494.55,220.0,274.55,55.515114750783546,2025-11
PED-00328,2025-11-30,CLI-0305,Nordeste,Site,Escritorio,Suporte Notebook,1,119.9,0.1,48.0,119.9,107.91000000000001,48.0,59.91000000000001,55.51848762857937,2025-11
PED-00908,2025-11-30,CLI-0422,Nordeste,Loja fisica,Esporte,Tapete Yoga,1,109.9,0.1,44.0,109.9,98.91000000000001,44.0,54.91000000000001,55.515114750783546,2025-11
PED-01187,2025-11-30,CLI-0005,Centro-Oeste,Loja fisica,Casa,Cafeteira,1,249.9,0.05,130.0,249.9,237.405,130.0,107.405,45.24125439649544,2025-11
PED-01196,2025-11-30,CLI-0064,Sudeste,Site,Esporte,Garrafa Termica,2,79.9,0.05,29.0,159.8,151.81,58.0,93.81,61.7943481984059,2025-11
PED-01303,2025-11-30,CLI-0268,Sul,Site,Casa,Organizador,2,59.9,0.05,22.0,119.8,113.80999999999999,44.0,69.80999999999999,61.339073895088305,2025-11
PED-00310,2025-12-01,CLI-0440,Sudeste,Site,Casa,Luminaria,2,89.9,0.1,39.0,179.8,161.82000000000002,78.0,83.82000000000002,51.79829440118651,2025-12
PED-00566,2025-12-01,CLI-0460,Sul,Marketplace,Casa,Luminaria,2,89.9,0.0,39.0,179.8,179.8,78.0,101.80000000000001,56.61846496106786,2025-12
PED-00791,2025-12-01,CLI-0328,Norte,Site,Escritorio,Suporte Notebook,1,119.9,0.0,48.0,119.9,119.9,48.0,71.9,59.966638865721436,2025-12
PED-01261,2025-12-01,CLI-0132,Sul,Marketplace,Eletronicos,Teclado,2,189.9,0.0,91.0,379.8,379.8,182.0,197.8,52.08004212743549,2025-12
PED-01470,2025-12-01,CLI-0415,Sudeste,Site,Escritorio,Suporte Notebook,1,119.9,0.0,48.0,119.9,119.9,48.0,71.9,59.966638865721436,2025-12
PED-00213,2025-12-02,CLI-0170,Nordeste,Marketplace,Casa,Luminaria,1,89.9,0.05,39.0,89.9,85.405,39.0,46.405,54.33522627480827,2025-12
PED-00370,2025-12-02,CLI-0047,Sudeste,Site,Escritorio,Mochila,2,219.9,0.0,102.0,439.8,439.8,204.0,235.8,53.61527967257844,2025-12
PED-01077,2025-12-02,CLI-0404,Sul,Site,Eletronicos,Fone Bluetooth,3,149.9,0.0,72.0,449.70000000000005,449.70000000000005,216.0,233.70000000000005,51.967978652434965,2025-12
PED-00471,2025-12-03,CLI-0449,Sudeste,Site,Escritorio,Mochila,1,219.9,0.0,102.0,219.9,219.9,102.0,117.9,53.61527967257844,2025-12
PED-01116,2025-12-03,CLI-0125,Sudeste,Site,Esporte,Tapete Yoga,1,109.9,0.0,44.0,109.9,109.9,44.0,65.9,59.96360327570519,2025-12
PED-01260,2025-12-03,CLI-0445,Sudeste,Marketplace,Escritorio,Cadeira,1,899.9,0.0,510.0,899.9,899.9,510.0,389.9,43.327036337370814,2025-12
PED-01456,2025-12-03,CLI-0063,Sudeste,Site,Casa,Luminaria,1,89.9,0.0,39.0,89.9,89.9,39.0,50.900000000000006,56.61846496106786,2025-12
PED-01482,2025-12-03,CLI-0372,Nordeste,Marketplace,Escritorio,Cadeira,1,899.9,0.05,510.0,899.9,854.905,510.0,344.905,40.34424877617981,2025-12
PED-00233,2025-12-04,CLI-0320,Sudeste,Marketplace,Casa,Organizador,4,59.9,0.0,22.0,239.6,239.6,88.0,151.6,63.272120200333895,2025-12
PED-00554,2025-12-04,CLI-0157,Sudeste,Site,Casa,Luminaria,2,89.9,0.0,39.0,179.8,179.8,78.0,101.80000000000001,56.61846496106786,2025-12
PED-00886,2025-12-04,CLI-0347,Norte,Site,Esporte,Kit Faixas,1,69.9,0.0,25.0,69.9,69.9,25.0,44.900000000000006,64.2346208869814,2025-12
PED-00895,2025-12-04,CLI-0441,Sudeste,Loja fisica,Esporte,Tapete Yoga,1,109.9,0.0,44.0,109.9,109.9,44.0,65.9,59.96360327570519,2025-12
PED-00102,2025-12-05,CLI-0412,Sul,Site,Casa,Luminaria,3,89.9,0.05,39.0,269.70000000000005,256.21500000000003,117.0,139.21500000000003,54.33522627480827,2025-12
PED-00796,2025-12-05,CLI-0098,Nordeste,Site,Casa,Cafeteira,2,249.9,0.15,130.0,499.8,424.83,260.0,164.82999999999998,38.79904903137725,2025-12
PED-01000,2025-12-05,CLI-0473,Sudeste,Loja fisica,Casa,Luminaria,1,89.9,0.05,39.0,89.9,85.405,39.0,46.405,54.33522627480827,2025-12
PED-00041,2025-12-06,CLI-0054,Sul,Site,Eletronicos,Teclado,3,189.9,0.0,91.0,569.7,569.7,273.0,296.70000000000005,52.0800421274355,2025-12
PED-00465,2025-12-06,CLI-0432,Sul,Marketplace,Esporte,Kit Faixas,1,69.9,0.0,25.0,69.9,69.9,25.0,44.900000000000006,64.2346208869814,2025-12
PED-00760,2025-12-06,CLI-0089,Sudeste,Site,Esporte,Tapete Yoga,1,109.9,0.0,44.0,109.9,109.9,44.0,65.9,59.96360327570519,2025-12
PED-00925,2025-12-06,CLI-0410,Sul,Marketplace,Eletronicos,Teclado,5,189.9,0.05,91.0,949.5,902.025,455.0,447.025,49.557939081511044,2025-12
PED-01447,2025-12-06,CLI-0468,Sul,Site,Casa,Cafeteira,2,249.9,0.05,130.0,499.8,474.81,260.0,214.81,45.24125439649544,2025-12
PED-00160,2025-12-07,CLI-0385,Centro-Oeste,Loja fisica,Escritorio,Mochila,1,219.9,0.0,102.0,219.9,219.9,102.0,117.9,53.61527967257844,2025-12
PED-00369,2025-12-07,CLI-0463,Sudeste,Site,Eletronicos,Teclado,1,189.9,0.0,91.0,189.9,189.9,91.0,98.9,52.08004212743549,2025-12
PED-01105,2025-12-07,CLI-0244,Nordeste,Marketplace,Casa,Cafeteira,1,249.9,0.1,130.0,249.9,224.91,130.0,94.91,42.19910186296741,2025-12
PED-01232,2025-12-07,CLI-0137,Nordeste,Marketplace,Casa,Organizador,1,59.9,0.0,22.0,59.9,59.9,22.0,37.9,63.272120200333895,2025-12
PED-00272,2025-12-08,CLI-0061,Sudeste,Site,Escritorio,Mochila,1,219.9,0.0,102.0,219.9,219.9,102.0,117.9,53.61527967257844,2025-12
PED-00385,2025-12-08,CLI-0380,Sudeste,Site,Eletronicos,Webcam HD,2,229.9,0.0,118.0,459.8,459.8,236.0,223.8,48.67333623314485,2025-12
PED-00642,2025-12-08,CLI-0112,Sul,Site,Escritorio,Cadeira,1,899.9,0.0,510.0,899.9,899.9,510.0,389.9,43.327036337370814,2025-12
PED-00800,2025-12-08,CLI-0268,Sudeste,Marketplace,Eletronicos,Webcam HD,1,229.9,0.1,118.0,229.9,206.91,118.0,88.91,42.97037359238316,2025-12
PED-00889,2025-12-08,CLI-0309,Sul,Loja fisica,Escritorio,Mochila,4,219.9,0.0,102.0,879.6,879.6,408.0,471.6,53.61527967257844,2025-12
PED-00304,2025-12-09,CLI-0025,Sudeste,Site,Eletronicos,Teclado,1,189.9,0.1,91.0,189.9,170.91,91.0,79.91,46.75560236381721,2025-12
PED-00678,2025-12-10,CLI-0212,Centro-Oeste,Site,Escritorio,Mochila,4,219.9,0.0,102.0,879.6,879.6,408.0,471.6,53.61527967257844,2025-12
PED-00761,2025-12-10,CLI-0065,Nordeste,Site,Esporte,Tapete Yoga,3,109.9,0.0,44.0,329.70000000000005,329.70000000000005,132.0,197.70000000000005,59.96360327570519,2025-12
PED-01172,2025-12-10,CLI-0064,Sudeste,Loja fisica,Escritorio,Cadeira,2,899.9,0.05,510.0,1799.8,1709.81,1020.0,689.81,40.34424877617981,2025-12
PED-01191,2025-12-10,CLI-0338,Norte,Marketplace,Casa,Organizador,2,59.9,0.05,22.0,119.8,113.80999999999999,44.0,69.80999999999999,61.339073895088305,2025-12
PED-00027,2025-12-11,CLI-0335,Sul,Site,Esporte,Tapete Yoga,1,109.9,0.05,44.0,109.9,104.405,44.0,60.405,57.8564245007423,2025-12
PED-00061,2025-12-11,CLI-0159,Nordeste,Site,Escritorio,Cadeira,3,899.9,0.05,510.0,2699.7,2564.7149999999997,1530.0,1034.7149999999997,40.3442487761798,2025-12
PED-00972,2025-12-11,CLI-0055,Sudeste,Site,Casa,Cafeteira,2,249.9,0.05,130.0,499.8,474.81,260.0,214.81,45.24125439649544,2025-12
PED-01042,2025-12-11,CLI-0089,Centro-Oeste,Loja fisica,Eletronicos,Teclado,2,189.9,0.1,91.0,379.8,341.82,182.0,159.82,46.75560236381721,2025-12
PED-01169,2025-12-11,CLI-0281,Sul,Marketplace,Eletronicos,Fone Bluetooth,2,149.9,0.0,72.0,299.8,299.8,144.0,155.8,51.96797865243495,2025-12
PED-00526,2025-12-12,CLI-0379,Sudeste,Site,Eletronicos,Webcam HD,3,229.9,0.0,118.0,689.7,689.7,354.0,335.70000000000005,48.67333623314485,2025-12
PED-01114,2025-12-12,CLI-0384,Sudeste,Site,Eletronicos,Webcam HD,1,229.9,0.05,118.0,229.9,218.405,118.0,100.405,45.97193287699458,2025-12
PED-00194,2025-12-13,CLI-0369,Nordeste,Site,Casa,Organizador,1,59.9,0.0,22.0,59.9,59.9,22.0,37.9,63.272120200333895,2025-12
PED-01118,2025-12-13,CLI-0140,Nordeste,Site,Esporte,Garrafa Termica,1,79.9,0.05,29.0,79.9,75.905,29.0,46.905,61.7943481984059,2025-12
PED-00073,2025-12-14,CLI-0409,Centro-Oeste,Site,Esporte,Tapete Yoga,1,109.9,0.0,44.0,109.9,109.9,44.0,65.9,59.96360327570519,2025-12
PED-00337,2025-12-14,CLI-0302,Sudeste,Site,Casa,Luminaria,1,89.9,0.0,39.0,89.9,89.9,39.0,50.900000000000006,56.61846496106786,2025-12
PED-01029,2025-12-14,CLI-0087,Norte,Loja fisica,Escritorio,Cadeira,1,899.9,0.15,510.0,899.9,764.915,510.0,254.91499999999996,33.32592510278919,2025-12
PED-01212,2025-12-14,CLI-0404,Sudeste,Marketplace,Escritorio,Suporte Notebook,1,119.9,0.1,48.0,119.9,107.91000000000001,48.0,59.91000000000001,55.51848762857937,2025-12
PED-01327,2025-12-14,CLI-0296,Sul,Site,Esporte,Garrafa Termica,1,79.9,0.15,29.0,79.9,67.915,29.0,38.915000000000006,57.299565633512486,2025-12
PED-01408,2025-12-14,CLI-0327,Centro-Oeste,Site,Casa,Cafeteira,2,249.9,0.0,130.0,499.8,499.8,260.0,239.8,47.979191676670666,2025-12
PED-00371,2025-12-15,CLI-0228,Norte,Marketplace,Esporte,Garrafa Termica,1,79.9,0.0,29.0,79.9,79.9,29.0,50.900000000000006,63.7046307884856,2025-12
PED-00475,2025-12-15,CLI-0196,Sudeste,Site,Eletronicos,Webcam HD,3,229.9,0.0,118.0,689.7,689.7,354.0,335.70000000000005,48.67333623314485,2025-12
PED-01037,2025-12-15,CLI-0195,Sul,Loja fisica,Eletronicos,Webcam HD,1,229.9,0.0,118.0,229.9,229.9,118.0,111.9,48.67333623314485,2025-12
PED-01478,2025-12-15,CLI-0213,Norte,Site,Eletronicos,Fone Bluetooth,1,149.9,0.05,72.0,149.9,142.405,72.0,70.405,49.439977528878906,2025-12
PED-00366,2025-12-16,CLI-0391,Norte,Site,Casa,Organizador,3,59.9,0.05,22.0,179.7,170.71499999999997,66.0,104.71499999999997,61.339073895088305,2025-12
PED-00462,2025-12-16,CLI-0005,Sudeste,Site,Esporte,Kit Faixas,1,69.9,0.05,25.0,69.9,66.405,25.0,41.405,62.352232512612005,2025-12
PED-00190,2025-12-17,CLI-0468,Sudeste,Marketplace,Casa,Organizador,2,59.9,0.1,22.0,119.8,107.82,44.0,63.81999999999999,59.19124466703766,2025-12
PED-00453,2025-12-17,CLI-0051,Sul,Site,Escritorio,Suporte Notebook,3,119.9,0.1,48.0,359.70000000000005,323.7300000000001,144.0,179.73000000000008,55.51848762857938,2025-12
PED-00528,2025-12-17,CLI-0161,Sul,Site,Esporte,Tapete Yoga,1,109.9,0.05,44.0,109.9,104.405,44.0,60.405,57.8564245007423,2025-12
PED-00541,2025-12-17,CLI-0218,Sul,Site,Eletronicos,Fone Bluetooth,2,149.9,0.05,72.0,299.8,284.81,144.0,140.81,49.439977528878906,2025-12
PED-00693,2025-12-17,CLI-0410,Nordeste,Site,Casa,Cafeteira,2,249.9,0.05,130.0,499.8,474.81,260.0,214.81,45.24125439649544,2025-12
PED-01318,2025-12-17,CLI-0217,Nordeste,Marketplace,Eletronicos,Fone Bluetooth,3,149.9,0.15,72.0,449.70000000000005,382.245,216.0,166.245,43.49173959109995,2025-12
PED-01451,2025-12-17,CLI-0378,Norte,Marketplace,Casa,Organizador,2,59.9,0.0,22.0,119.8,119.8,44.0,75.8,63.272120200333895,2025-12
PED-01475,2025-12-17,CLI-0260,Sul,Marketplace,Eletronicos,Fone Bluetooth,1,149.9,0.0,72.0,149.9,149.9,72.0,77.9,51.96797865243495,2025-12
PED-00408,2025-12-18,CLI-0323,Sul,Site,Casa,Cafeteira,1,249.9,0.0,130.0,249.9,249.9,130.0,119.9,47.979191676670666,2025-12
PED-00488,2025-12-18,CLI-0323,Norte,Site,Escritorio,Suporte Notebook,2,119.9,0.0,48.0,239.8,239.8,96.0,143.8,59.966638865721436,2025-12
PED-00542,2025-12-18,CLI-0079,Norte,Marketplace,Esporte,Kit Faixas,3,69.9,0.0,25.0,209.70000000000002,209.70000000000002,75.0,134.70000000000002,64.2346208869814,2025-12
PED-01213,2025-12-18,CLI-0263,Sudeste,Marketplace,Esporte,Tapete Yoga,2,109.9,0.0,44.0,219.8,219.8,88.0,131.8,59.96360327570519,2025-12
PED-00316,2025-12-19,CLI-0371,Norte,Marketplace,Escritorio,Suporte Notebook,3,119.9,0.0,48.0,359.70000000000005,359.70000000000005,144.0,215.70000000000005,59.96663886572144,2025-12
PED-00357,2025-12-19,CLI-0180,Sul,Marketplace,Eletronicos,Fone Bluetooth,1,149.9,0.05,72.0,149.9,142.405,72.0,70.405,49.439977528878906,2025-12
PED-00460,2025-12-19,CLI-0047,Nordeste,Site,Escritorio,Cadeira,3,899.9,0.0,510.0,2699.7,2699.7,1530.0,1169.6999999999998,43.327036337370814,2025-12
PED-00629,2025-12-19,CLI-0473,Sudeste,Marketplace,Casa,Luminaria,1,89.9,0.0,39.0,89.9,89.9,39.0,50.900000000000006,56.61846496106786,2025-12
PED-00045,2025-12-20,CLI-0463,Nordeste,Site,Esporte,Kit Faixas,1,69.9,0.0,25.0,69.9,69.9,25.0,44.900000000000006,64.2346208869814,2025-12
PED-00174,2025-12-20,CLI-0471,Centro-Oeste,Site,Escritorio,Cadeira,3,899.9,0.05,510.0,2699.7,2564.7149999999997,1530.0,1034.7149999999997,40.3442487761798,2025-12
PED-00525,2025-12-20,CLI-0402,Nordeste,Marketplace,Escritorio,Mochila,1,219.9,0.1,102.0,219.9,197.91,102.0,95.91,48.46142185842049,2025-12
PED-00669,2025-12-20,CLI-0360,Sudeste,Loja fisica,Escritorio,Suporte Notebook,1,119.9,0.1,48.0,119.9,107.91000000000001,48.0,59.91000000000001,55.51848762857937,2025-12
PED-00766,2025-12-20,CLI-0041,Nordeste,Marketplace,Esporte,Kit Faixas,1,69.9,0.05,25.0,69.9,66.405,25.0,41.405,62.352232512612005,2025-12
PED-00837,2025-12-21,CLI-0415,Sul,Loja fisica,Escritorio,Suporte Notebook,2,119.9,0.1,48.0,239.8,215.82000000000002,96.0,119.82000000000002,55.51848762857937,2025-12
PED-00943,2025-12-21,CLI-0204,Sudeste,Marketplace,Eletronicos,Webcam HD,1,229.9,0.0,118.0,229.9,229.9,118.0,111.9,48.67333623314485,2025-12
PED-01051,2025-12-21,CLI-0348,Sudeste,Site,Escritorio,Cadeira,3,899.9,0.0,510.0,2699.7,2699.7,1530.0,1169.6999999999998,43.327036337370814,2025-12
